1,0.886,0.83242,0.69211,0.67221,0.57001,0.56764,0.49792,0.48808,0.48011,0.47253,0.44483,0.43797
0,0.051332,0.052961,0.063242,0.049888,0.052895,0.029964,0.034136,0.032192,0.061345,0.033984,0.035651,0.036053
1,0.91144,0.83337,0.74546,0.69558,0.64474,0.61034,0.58715,0.57232,0.56752,0.54878,0.54522,0.54942
0,0.048612,0.077542,0.044121,0.055209,0.028117,0.043805,0.031002,0.05577,0.049584,0.055266,0.034991,0.053296
