1007.94,1800.000
1008.13,1104.000
1008.32,1404.000
1008.52,222.000
1008.71,1083.000
1008.90,316.000
1009.09,661.000
1009.28,812.000
1009.47,804.000
1009.66,1428.000
1009.85,464.000
1010.04,296.000
1010.23,86.000
1010.42,-84.000
1010.61,936.000
1010.80,679.000
1010.99,1014.000
1011.18,671.000
1011.37,-182.000
1011.56,-141.000
1011.75,388.000
1011.94,652.000
1012.14,321.000
1012.33,418.000
1012.52,768.000
1012.71,-475.000
1012.90,598.000
1013.09,-358.000
1013.28,824.000
1013.47,-17.000
1013.66,-441.000
1013.85,-291.000
1014.04,1011.000
1014.23,-318.000
1014.42,-101.000
1014.61,-1348.000
1014.80,-150.000
1014.99,-352.000
1015.18,363.000
1015.37,-271.000
1015.56,194.000
1015.75,206.000
1015.94,907.000
1016.13,154.000
1016.32,-67.000
1016.51,-254.000
1016.70,1010.000
1016.90,-1217.000
1017.09,32.000
1017.28,685.000
1017.47,1229.000
1017.66,-897.000
1017.85,552.000
1018.04,-13.000
1018.23,748.000
1018.42,265.000
1018.61,-430.000
1018.80,-1065.000
1018.99,-182.000
1019.18,-408.000
1019.37,362.000
1019.56,-642.000
1019.75,1048.000
1019.94,413.000
1020.13,-243.000
1020.32,-1068.000
1020.51,447.000
1020.70,-1298.000
1020.89,591.000
1021.08,-483.000
1021.27,634.000
1021.46,-138.000
1021.65,1188.000
1021.84,-294.000
1022.03,93.000
1022.22,-534.000
1022.41,750.000
1022.60,435.000
1022.79,-114.000
1022.98,-385.000
1023.17,-377.000
1023.36,-154.000
1023.55,441.000
1023.74,25.000
1023.93,807.000
1024.12,-682.000
1024.31,775.000
1024.50,-362.000
1024.69,-33.000
1024.88,-988.000
1025.07,-340.000
1025.26,58.000
1025.45,1083.000
1025.64,278.000
1025.83,1079.000
1026.02,-537.000
1026.21,1208.000
1026.40,-118.000
1026.59,365.000
1026.78,-612.000
1026.97,141.000
1027.16,-223.000
1027.35,944.000
1027.54,785.000
1027.73,550.000
1027.92,-350.000
1028.11,99.000
1028.30,-143.000
1028.49,883.000
1028.68,-2.000
1028.87,1245.000
1029.06,-386.000
1029.25,339.000
1029.44,-441.000
1029.63,-423.000
1029.82,213.000
1030.01,414.000
1030.20,-449.000
1030.39,-251.000
1030.58,474.000
1030.77,121.000
1030.96,531.000
1031.15,-185.000
1031.34,-339.000
1031.53,1478.000
1031.72,-915.000
1031.91,-577.000
1032.10,-712.000
1032.29,812.000
1032.48,610.000
1032.67,977.000
1032.86,426.000
1033.05,607.000
1033.24,-71.000
1033.43,52.000
1033.62,-139.000
1033.81,292.000
1034.00,41.000
1034.19,-310.000
1034.38,89.000
1034.57,-584.000
1034.76,-862.000
1034.95,863.000
1035.14,-159.000
1035.33,273.000
1035.52,-608.000
1035.70,112.000
1035.89,478.000
1036.08,510.000
1036.27,420.000
1036.46,516.000
1036.65,-682.000
1036.84,684.000
1037.03,1479.000
1037.22,729.000
1037.41,626.000
1037.60,929.000
1037.79,-253.000
1037.98,-355.000
1038.17,-240.000
1038.36,271.000
1038.55,-307.000
1038.74,371.000
1038.93,-433.000
1039.12,756.000
1039.31,138.000
1039.50,694.000
1039.69,45.000
1039.88,414.000
1040.07,128.000
1040.26,1235.000
1040.44,-9.000
1040.63,967.000
1040.82,646.000
1041.01,674.000
1041.20,-188.000
1041.39,659.000
1041.58,374.000
1041.77,456.000
1041.96,-14.000
1042.15,773.000
1042.34,280.000
1042.53,839.000
1042.72,-6.000
1042.91,563.000
1043.10,-38.000
1043.29,359.000
1043.48,-34.000
1043.67,674.000
1043.85,108.000
1044.04,333.000
1044.23,375.000
1044.42,94.000
1044.61,-313.000
1044.80,-866.000
1044.99,355.000
1045.18,-109.000
1045.37,312.000
1045.56,512.000
1045.75,874.000
1045.94,230.000
1046.13,-956.000
1046.32,211.000
1046.51,1001.000
1046.70,39.000
1046.88,272.000
1047.07,295.000
1047.26,-460.000
1047.45,794.000
1047.64,1145.000
1047.83,1886.000
1048.02,619.000
1048.21,79.000
1048.40,-331.000
1048.59,782.000
1048.78,136.000
1048.97,1429.000
1049.16,174.000
1049.34,530.000
1049.53,873.000
1049.72,908.000
1049.91,958.000
1050.10,1768.000
1050.29,-89.000
1050.48,1069.000
1050.67,405.000
1050.86,1337.000
